1272695565604794373	A study published in April estimated the number of excess deaths likely to occur among people with cancer during Covid-19 in the next 12 months:🇬🇧U.K.: 18,000 additional cancer deaths🇺🇸U.S.: 33,890 https://t.co/4hKdqHuRIh https://t.co/O34Pf6Cmji
1272695565747466240	"I survived, and I've come a hundred more years." This remarkable 101-year old Atlanta woman contracted the Spanish Flu as an infant. Then, 100 years later, she tested positive for COVID-19. She survived both. 😷More Georgia COVID-19 survivor stories: https://t.co/nyeGdFq0lh https://t.co/CwqYADK2GS
1272695568956100615	"I survived, and I've come a hundred more years." This remarkable 101-year old Atlanta woman contracted the Spanish Flu as an infant. Then, 100 years later, she tested positive for COVID-19. She survived both.More Georgia COVID-19 survivor stories: https://t.co/iCvH18f1DO https://t.co/NCMywrj6ad
1272695572760276992	"I survived, and I've come a hundred more years." This remarkable 101-year old Atlanta woman contracted the Spanish Flu as an infant. Then, 100 years later, she tested positive for COVID-19. She survived both. 😷More Georgia COVID-19 survivor stories: https://t.co/tPwCxdVwaz https://t.co/fXAtVMnNAk
1272695574547095558	@SpeakerPelosi When the actually fatality rate from Covid-19 is 0.03% and the government shuts down society. Here is the reason:https://t.co/AE8fkgVxwN
1272695579240468484	Global Deaths Due to Various Causes and COVID-19 in 2020 https://t.co/dtdTazU6N2 Visualised with @f_l_o_u_r_i_s_h
1272695585771003904	W orking from home is a solution for Small Businesses amid COVID-19 Social Distancing. Read more: https://t.co/lIcf1k6YNd #coronavirussa #coronavirus #coronavirusInSA #covid19sa #SouthAfricaLockdown #lockdowninsa #lockdowninsouthafrica #socialdistancing #YouthDay
1272695589659004929	@maxwalden_ I think it's just too risky to take this new normal before flattening the curve of covid-19
1272695601722019840	2021 Oscars Postponed to April 25 Amid Concerns Over COVID-19 https://t.co/WuEevtsV3J
1272695601633865728	@SpeakerPelosi @MadMoneyOnCNBC When the actually fatality rate from Covid-19 is 0.03% and the government shuts down society. Here is the reason:https://t.co/AE8fkgVxwN
1272695604351811585	COVID-19 Can Start With Neurological Symptoms https://t.co/zxDexqfFWn from @WebMD https://t.co/9dG8uPqMv6
1272695605962444801	🎙️ Nonprofit Leaders discuss the impact of Covid-19 on local nonprofits. ✍️Register here : https://t.co/4HkOuPBZoj https://t.co/Qu5zVE5FT4
1272695613168091136	@Mike_Pence @realDonaldTrump FROM VIETNAM, 7 billions people:my family need a lawyer of the UNITED NATIONS,to find,search medicine of covid-19 virus,my simple idea to cut molecule formular of covid-19 virus themselves,  you can try :5 days ?
1272695616297197577	FDA yanks emergency approval of Trump-backed drug hydroxychloroquine for COVID-19 – https://t.co/MIcAymWwXa https://t.co/EoP67vVSeI
1272695628200660992	@SpeakerPelosi When the actually fatality rate from Covid-19 is 0.03% and the government shuts down society. Here is the reason:https://t.co/AE8fkgVxwN
1272695633036685315	Spraying COVID-19 out my dick like a supersoaker on a group of White Supremacists at the Golden Corral Buffet
1272695634160648194	Scarface Says His "Kidneys Never Came Back" After Being "Dead Sick" From COVID-19  https://t.co/CRVmPYi8T3 via @HotNewHipHop
1272695634517127168	@TheDemocrats If the figures for the numbers of covid-19 cases and deaths are accurate, I cannot understand why any Americans would be leaving their house at all!I think it’s because everyone knows it’s FAKE.
1272695639919464448	The list includes countries where the COVID-19 situation is worse than in #Ukraine. The government defined a poor epidemiological situation as 40 or more #COVID19 cases per 100,000 people.  https://t.co/XECDvDmp7C
1272695620260843521	Five process excellence areas to focus on in a Covid-19 world https://t.co/TRgZ2Y4Nyq
1272695637964775431	The Hook: What A COVID-19 Football Season Might Look Like https://t.co/AQvind8H64
1272695644625354752	Joplin woman marks 106th birthday with first family visit since COVID-19 outbreak, ice cream - Joplin Globe https://t.co/UXQnb0mg1X
1272695646164791297	@realDonaldTrump You mean those COVID-19 positive individuals that are asymptomatic??
1272695647368404992	WBO Rolls Out COVID-19 Protocol, Will Resume Sanctioning Title Fights https://t.co/ixS01wOu5U
1272695649759158273	Amidst COVID-19 challenges, UN ‘remains operational’ across Central Africa: The coronavirus pandemic has compounded increasing economic, social and humanitarian challenges facing States and regional institutions across Central Africa, the regional UN… https://t.co/cVdJ68qSVg https://t.co/TGX6tWBp4m
1272695652074631169	.@StateFarm is helping customers currently facing financial burdens during the COVID-19 pandemic with auto rate reductions and flexible payment options. Learn more: https://t.co/M7jiWXuisU #GoodNeighbor https://t.co/vR5zOuB5cE
1272695653974474752	NSW to cut nightlife red tape for COVID-19 recovery.https://t.co/3dOgZzMvJb https://t.co/qfu5TQl4xG
1272695656323387392	@SpeakerPelosi When the actually fatality rate from Covid-19 is 0.03% and the government shuts down society. Here is the reason:https://t.co/AE8fkgVxwN
1272695656973504512	Mechanical Thrombectomy for Acute Ischemic #Stroke Amid the COVID-19 Outbreak https://t.co/qO0QPIZAAC#COVID19 #coronavirus
1272695658835656704	Sies Marjan Shuts Doors Amidst COVID-19 https://t.co/47kayqZlSS https://t.co/bvEuJWnnn3
1272695660068966400	#cannabis #marijuana #weed Electro Scan Helps Cities Mitigate &amp; Trace the Spread of COVID-19 by Locating Leaky Sewer Pipes for Targeted Repairs                   The risk of transmitting COVID-19 from households to wastewater treatment https://t.co/xgF6qtGFqm #cannabiscommunity https://t.co/lIGMH3FD92
1272695660928737285	UK update as thousands flock to reopened shops in England - Covid-19 Gov... https://t.co/KHlwpyDyN3 via @YouTube
1272695661331271685	March 5: Trump suggests that closing the US to travel from China helped to keep the number of Covid-19 cases low.
1272695663348850688	COVID-19 has drastically changed Alberta’s business landscape and consumer habits in ways that could not have been predicted. As we head into our fourth month of the pandemic, our latest blog asks the question, Has Your Business Adapted? https://t.co/QjLJltil8x
1272695663483146240	Covid-19 has triggered waves of  many bad things imo. https://t.co/43Bl2HMlHY
1272695663881588738	I just signed a petition to demand that all 50 states offer online voter registration, in response to the COVID-19 crisis. Join me by signing here: https://t.co/UneOyIhZqO
1272695664917598210	This year’s LGBTQ+ Pride Month takes place amidst the global COVID-19 pandemic and the extraordinary international uprising for Black lives. #FamilyPride #PrideMonth https://t.co/oTj6bmWj9Y
1272695666565738496	@azcentral As COVID-19 cases rise in Arizona, @azcentral turns to partisan attacks...
1272695668507844608	Amid the COVID-19 pandemic, CTV News is making our live local newscasts free to watch without a login on https://t.co/MTcYrZrCxV. Watch CTV News Vancouver Island at 6 p.m. LIVE NOW here:https://t.co/KOAOxy46Vs
1272695670642794496	His company has had 16 cases of COVID-19 in his office! 2 more ppl tested positive today. Why tf are they sending them into a literal death zone? “Because we are in this together &amp; we’re following govt instructions”. If this isn’t the most outdated bullshit mindset..
1272695676514811905	Amid Growing Death Toll in Brazil, Bolsonaro's Handling of the Covid-19 Pandemic Condemned as 'Pitiful' || By Jessica Corbett https://t.co/Nrnv8ITlES
1272695676527353856	@HawleyMO .@VP said today OK had seen a precipitous drop in new COVID-19 cases and had flattened the curve.  Your silience speaks volumes about your character or lack of. https://t.co/Ib7Mvte12K
1272695682240000001	We are currently running an optimised  schedule for passengers with essential travel needs, with strict Covid-19 protocols in place. For more information, please visit: https://t.co/bBsqQdFVbP
1272695683850465282	Coronavirus (COVID-19) Update: FDA Warns of Newly Discovered Potential Drug Interaction (spoiler alert: hydroxychloroquine) That May Reduce Effectiveness of a COVID-19 Treatment Authorized for Emergency Use https://t.co/3gtA4kqjb7
1272695685750685698	@SpeakerPelosi When the actually fatality rate from Covid-19 is 0.03% and the government shuts down society. Here is the reason:https://t.co/AE8fkgVxwN
1272695687168303105	When we had the structure and discipline of the daily briefings on COVID-10, people were listening. Living on the whims of a president who denies the virus, it will mean more death. New projection puts U.S. COVID-19 deaths at over 200,000 by October https://t.co/SlhOm1k4Iu
1272695697503117312	What dividends can tell you about a company's health during COVID-19 - MoneySense https://t.co/cWJnx7eAP7
1272695713558925312	Stephanie F passed away tonight. She was a doting mother who was often found fundraising for various children's causes. She was kind, caring, sarcastic as hell and feisty. COVID-19 needs to get off this damn planet.
1272695714347433984	@SpeakerPelosi When the actually fatality rate from Covid-19 is 0.03% and the government shuts down society. Here is the reason:https://t.co/AE8fkgVxwN
1272695714674434049	Bracelets, Beacons, Barcodes: Wearables in the Global Response to COVID-19 https://t.co/CugQuRfYeS via @eff
1272695715546968070	@realDonaldTrump IF THAT WERE TRUE......it could cause a riot. There will be no riot, but there will be Covid-19 infections &amp; death
1272695717908414464	@jeffmason1 @WeAreWakanda_ @realDonaldTrump Covid-19 was known to Trump last year, but he waits -low numbers he wanted to anticipate-no testing hoping death numbers will truncate-die from pneumonia; unknown cause; don’t investigateStill today NO TESTING he wants renderThat's because we're approaching the 3rd of Nov
1272695718092984320	I bet @BENNYREVIVAL mother good for backshots witout a covid-19 mask on
1272695718923300865	@SecBernhardt @Mike_Pence FROM VIETNAM, 7 billions people:my family need a lawyer of the UNITED NATIONS,to find,search medicine of covid-19 virus,my simple idea to cut molecule formular of covid-19 virus themselves,  you can try :5 days ?
1272695725764284417	Warnings Ignored: A Timeline of Trump’s COVID-19 Response - The Bulwark https://t.co/33mZydqtV1
1272695726489862144	Mayor de Blasio calls in sick day after marching in mass protests but refuses COVID-19 test — despite symptoms and telling NYers to get tested https://t.co/X3o8srEJ6m
1272695727442059265	The Covid-19 #pandemic has dealt a crushing blow to the U.S. economy, and now the #OCC wants national banks to take a hard look at their asset quality. https://t.co/fA19Yotz49
1272695733469110274	Coronavirus: The Hill and the Headlines – COVID-19 D.C. Update – June 2020 #11 https://t.co/5356VYW8f2 #FCC
1272695733943013381	COVID-19 Tracers In NYC Ordered Not Ask Those Who Test Positive If They Attended Protests https://t.co/cvbO4zGeQ9 via @gatewaypundit
1272695735356493824	@Samiknowsbest1 @mzgee41 Well the hatred has always been there.  He is the 21st century’s Jim Jones. There’s no koolaid to drink but there is COVID-19 to catch and spread to the masses
1272695741832744960	@SpeakerPelosi When the actually fatality rate from Covid-19 is 0.03% and the government shuts down society. Here is the reason:https://t.co/AE8fkgVxwN
1272695746949767169	Trump Administration Admits It Doesn’t Care If COVID-19 Cases And Deaths Surge Again.https://t.co/fnreDKevA5 via @politicususa
1272695756357423104	Coronavirus: The Hill and the Headlines – COVID-19 D.C. Update – June 2020 #11 https://t.co/VoKO37MsVu
1272695758958088199	Scarface Says His "Kidneys Never Came Back" After Being "Dead Sick" From COVID-19#coronavirus #covid-19 #music #news #scarfacehttps://t.co/83MLZxiJXT
1272695763596787712	FDA just gave a thumbs down to Trump’s favorite COVID-19 drugs - https://t.co/oB4O2zPDvt#breakingnews #news #Latestnews #newsupdate #newsdesk #trendingnews#newspaper #instanews #headlines https://t.co/Cg8iIighCw
1272695767937974273	@HaltonPolice All DUI under 40.... COVID-19 is becoming a huge problem on our population...
1272695771549388805	Our freight services remain unaffected, with strict Covid-19 protocols in place. For more information, please visit: https://t.co/5UVJBBOrnB.
1272695772115423233	GOVERNOR DUCEY OF ARIZONA: MANDATORY MASK WEARING IN ARIZONA TO SLOW THE SPREAD OF COVID-19 - Sign the Petition! https://t.co/wFdaBJYXf5 via @Change
1272695772627251207	@InternetHippo Anyone coughing aggressively at a trump rally is definitely a paid Covid-19 positive Soros plant
1272695783385686018	@SpeakerPelosi When the actually fatality rate from Covid-19 is 0.03% and the government shuts down society. Here is the reason:https://t.co/AE8fkgVxwN
1272695784203567106	Trump Administration Admits It Doesn’t Care If COVID-19 Cases And Deaths Surge Again https://t.co/IT7jIOhPZd via @politicususa
1272695784660709376	For people who are able to retire, retirement has always been a period of uncertainty.  It is important to plan for retirement and this requires consideration of a range of risks.  Covid-19 has taught us a few lessons about these risks. https://t.co/HyKm1HD6qz https://t.co/Y7ySoEmrWB
1272695803761455104	@Mike_Pence @WhiteHouse FROM VIETNAM, 7 billions people:my family need a lawyer of the UNITED NATIONS,to find,search medicine of covid-19 virus,my simple idea to cut molecule formular of covid-19 virus themselves,  you can try :5 days ?
1272695803862228992	@Chelsea_Sau @treetz74 @theaventuria @Honey6418 @joolympique @_identitymad @68brindilles @pupaclaudia @Catamiow @chrissForgeot73 @InesGaspar1 @BarrasLisou @ChrisblueFan @boucarilla @eZa_Bel_ @ACLAYsuper @Catalana3891 I never saw that in the tweet I was responding to. If you want something to blame - blame Covid-19
1272695804046700545	Foton Ambulance Supports Educuar in Fighting Against COVID-19https://t.co/R5xyH6qTIz https://t.co/h7fhpnLOm8
1272695809671299075	@news4buffalo Trump supporters, by definition, are pretty stupid. But going to a rally that’s basically about how COVID-19 is a hoax &amp; then making you sign an agreement that says he’s not responsible if you get it is priceless!
1272695817175011328	@SpeakerPelosi When the actually fatality rate from Covid-19 is 0.03% and the government shuts down society. Here is the reason:https://t.co/AE8fkgVxwN
1272695817862819841	New post (Johnson &amp; Johnson (NYSE:JNJ), Pfizer, Inc. (NYSE:PFE) - A Snapshot Of The COVID-19 Data Sharing Ecosystem) has been published on FUNDSWIFT - https://t.co/xoEJgIQYYL https://t.co/FCMw6J1NOB
1272695823751622656	Dallas Fed Chair Sparks Market Crash After Fear-Mongering on Second Wave of COVID-19 and Mask-Wearing (VIDEO) https://t.co/fWXh5MaJ89 via @gatewaypundit
1272695828113575941	Delhi reports 1,647 Covid-19 cases on its website and 1,865 cases on its website.&lt;|endoftext|&gt;When you're a teenager, your parents don't often expect you to make your own decisions.#ai #aigenerated #technology #bot #aibot #faketext https://t.co/H9Lc7NEmV0
1272695834967236614	.@amapresident was on @Sunriseon7 this morning discussing the new cases of COVID-19 in Victoria. You can watch the interview here https://t.co/aXhAVzBhHD #COVID19Aus
1272695835348746243	@AlyssaHyde This would change our lives! I don’t have a car. I recently moved back to the states with my 3 year old daughter. Sadly, COVID-19 has separated my husband from us, overseas with no income.. this would truly be a blessing to our family. Only God knows how much we need a miracle.♥️
1272695838779879426	@timseymour @stoolpresidente @GuyAdami @CNBC @CNBCFastMoney The stock market is forging ahead and supporting the way for the real economy to catch up.  Many were caught with their pants down expecting the stock market to fall to the match the "temporary" economic fundamentals of the Covid-19 crisis.   But not Dave.
1272695844148568064	@SpeakerPelosi When the actually fatality rate from Covid-19 is 0.03% and the government shuts down society. Here is the reason:https://t.co/AE8fkgVxwN
1272695850532102145	Fact check: Bill Gates is not planning to microchip the world through a COVID-19 vaccine  https://t.co/exjKLcWaFX
1272695855137554432	Excellent visual: Global Deaths Due to Various Causes and COVID-19 in 2020 | Flourish https://t.co/FTs286LiN4
1272695860284002311	South Africa: 1,800 students infected by COVID-19 https://t.co/U6yj13noFi
1272695866826960896	@Photogkris @SenSchumer @SenateDems Perhaps he is worried about the spikes occurring in more than a dozen states, along with an uptick in hospitalizations?National guidance is needed for people to continue to take the precautions of masks and social distancing, rather than just pretending that COVID-19 is gone. https://t.co/BclaeP2aEr
1272695872795693058	DMK MLA Anbazhagan Treated for Covid-19 in Critical Condition, Says Chennai Hospital https://t.co/BveEsCjQDR
1272695873089216512	Staying Happy at Home During the COVID-19 Pandemic #movingpastdivorce https://t.co/iKI6ast8FD
1272695873462366208	[2006.08196] Bo Zheng, Guannan Geng, Philippe Ciais et al.: Satellite-based estimates of decline and rebound in China's CO$_2$ emissions during COVID-19 pandemic https://t.co/X3Icm13HG0 https://t.co/m621X4nDv5 #physics_ao_ph
1272695874800324608	What is Beijing’s COVID-19 daily nucleic acid test capacity at following the new cases in the city? https://t.co/HedqOt1biW https://t.co/sGsdLOfGRt
1272695875630960641	@SpeakerPelosi When the actually fatality rate from Covid-19 is 0.03% and the government shuts down society. Here is the reason:https://t.co/AE8fkgVxwN
1272695889358880768	COVID-19 is putting our future at stake. To beat this crisis, we need YOUR help to ensure that everyone, everywhere can get the health care they need to keep themselves safe. Take a selfie showing world leaders you’re ready to #DefeatDiseaseTogether: https://t.co/0JZUi1N9c6
1272695899546808320	Briton who tested negative for Covid-19 dies during quarantine in Miri https://t.co/3n2odg6JPA https://t.co/68sbd3e8X1
1272695903476953088	@SpeakerPelosi When the actually fatality rate from Covid-19 is 0.03% and the government shuts down society. Here is the reason:https://t.co/AE8fkgVxwN
1272695905637064704	End of Covid-19 lockdown serves up relief for Paris restaurantshttps://t.co/aQ3Tl9Szce
1272695907612364800	@Jchray @PhillyD discussed on your order we have been in frequent communication with our logistics team and I can assure you that they working as quickly as they can with the COVID-19 restrictions to get your Philip DeFranco order shipped and en route to your home as quickly as they can. Again,
1272695912658350081	Red Cross to begin testing donor blood for Covid-19 antibodies https://t.co/or4rXsGcyB
1272695919427883012	I always said follow the money and you will see whats most important to Trump. The Economy, NOT US!“Trump Administration Admits It Doesn’t Care If COVID-19 Cases And Deaths Surge Again” https://t.co/ZJZb1qjIhK
1272695920216338432	While many Hong Kong residents prefer paying with cash💵, in light of the COVID-19 pandemic many are turning to digital payments. Read more to see how design thinking is  breaking assumptions and helping Hong Kong embrace a cashless future. https://t.co/iI2OaBE0up via @SCMPNews
1272695923185983489	FOX NEWS: Use of unproven COVID-19 therapies poses risks for African-Americans https://t.co/VyIM3rXe4m
1272695927120310274	AI-powered messaging can help customers through COVID-19 https://t.co/rPJPw4oupW
1272695927174766592	Over 100 New COVID-19 Cases Detected In Beijing In Fresh Outbreak: WHO https://t.co/qa8nNLiKT3
1272695927665332224	So cute. When Covid-19 kills travel plans ... Dutchman Longing for Greece Creates Miniature Santorini in His Garden https://t.co/Q2kB6HPuYj
1272695930089869312	@SpeakerPelosi When the actually fatality rate from Covid-19 is 0.03% and the government shuts down society. Here is the reason:https://t.co/AE8fkgVxwN
1272695933151608832	China reports 40 new Covid-19 cases, including 27 in Beijing https://t.co/AsDmClo1hD
1272695943016722434	🔴COVID UPDATE  :16 Covid-19 positive cases reported yesterday. 13 foreign arrivals &amp; 3 Navy personnel, increasing total in Sri Lanka to 1,905 -Health Ministry#lka #SriLanka #COVID19SL #CoronaUpdate #Navy #COVID_19SL #stayhome #coronavirus #outbreak #CoronaVirusUpdates
1272695943133949955	Death rates are 12 times higher for COVID-19 patients with chronic illnesses, according to new CDC report  https://t.co/UbnU3xbNXA
1272695943616516098	Another TRS MLA tests positive for Covid-19 in Telangana https://t.co/UGvkLozA7v
1272695945138974720	The COVID-19 crisis should be a wake-up call for financial advisors to offer broader diversification in clients’ portfolios, including more assets overseas and in havens such as bonds and gold, and ETFs. https://t.co/ry70GQtmY9 https://t.co/XP4fNk36Ve
1272695948838342663	Will COVID-19 generate global preparedness? https://t.co/Eqn13K6SfQ
1272695949064671232	Mike Pence Lies About Oklahoma’s COVID-19 Numbers Ahead of Trump Rally https://t.co/VYUCon6T55
1272695949186363392	Briton who tested negative for Covid-19 dies during quarantine in Mirihttps://t.co/xNa4dlgJCy  https://t.co/xNa4dlgJCy
1272695957382221830	@SpeakerPelosi When the actually fatality rate from Covid-19 is 0.03% and the government shuts down society. Here is the reason:https://t.co/AE8fkgVxwN
1272695961748303872	Thinking about selling? Understand whether COVID-19 had an impact on the local market with a free property appraisal. Take action today &gt;&gt; https://t.co/U4PwFjWSxO #mcgrathestateagents #realestate #property #appraisal #mcgrathinsights https://t.co/vxIJ4X0R6m
1272695962390204416	I like death, but don't take loan from IMF by the name of Covid-19Will be responsible #Government and #Parliament
1272695970107723780	» Matt Hancock wanted to celebrate reduced Covid-19 deaths. Here’s why he was wrong | Vox Political https://t.co/tf46Yg4lEx
1272695971848294406	Trump: Day 1,242 (THREAD)-2,182,950 Cases of COVID-19 in US-US CV19 Death Toll Rises to 118,283-Sz Fewer Cases If We "Stop Testing"-Pence Lies CV Declined in Oklahoma-FDA Pulls Authorization for Hydroxy-Removed 'BLM' Banner on Embassy-U.S. National Pride Hits Record Low https://t.co/Vrlk3wDDBr
1272695974046175232	I helped treat the 1st COVID-19 patient in New Jersey. It provided a teachable moment.  https://t.co/RIROANiVPV
1272695989711835136	@SpeakerPelosi When the actually fatality rate from Covid-19 is 0.03% and the government shuts down society. Here is the reason:https://t.co/AE8fkgVxwN
1272695996129009664	Join CCNZ and Core Associate Dentons Kensington Swan this Thursday at 4pm for a webinar providing info on current COVID-19 claims, how to handle future pandemic risk in construction contracts.https://t.co/6TwzKB4NO6
1272696004022882309	SAVE THE DATE!!  The date for the Regional Risk Management Seminar in Austin has changed from June 5th to August 5th due to COVID-19 concerns.  More information to be released soon...stay tuned and stay well! https://t.co/PAXjMwgZ2C
1272696006467915776	Unmanned Aerial Vehicle (UAV) Market Worth $21.8 billion by 2027- Pre and Post COVID-19 Market Analysis Report by Meticulous Research® https://t.co/pO3LKfHFYT #Drone #ドローン #空飛ぶクルマ 2020年06月16日 10時01分
1272696007453667328	1/7 COVID-19 tips for neurodiverse people, a thread
1272696010775515136	2nd shutdown coming? "Japan's second-largest island, Hokkaido, also shut down to control the spread of coronavirus. "But they opened too quickly," Reiner said, leading to a Covid-19 comeback. "They shut down again. That's how they extinguished the virus."https://t.co/t3p5XKwveK
1272696018103160835	Beyond Air Announces First Patient Enrolled in its U.S. Study of Nitric Oxide Therapy Using the LungFit™ System in COVID-19 Pat.. $XAIR https://t.co/yMbSdOST9l
1272696018866278400	Zoli's, Cane Rosso in Carrollton, Al Biernat's North and other restaurants close temporarily as workers become sick with COVID-19 - The Dallas Morning News - https://t.co/vdtf6w9bnu - #Management https://t.co/NvDfjgICij
1272696019268931584	Democratic state lawmakers unveiled a proposal today to consider the release of about 1,975 adults in state custody as COVID-19 cases in prisons continue to climb. https://t.co/BICy9zWKwD
1272696024071434240	Coronavirus case prompts closure of Strathmore Primary School as Victoria's COVID-19 total grows by nine, oops now about those kids #CrimeMinister  https://t.co/LGFtueyIPL
1272696025023643649	@SpeakerPelosi @RepBarbaraLee @SF_DPH @SFFFLocal798 When the actually fatality rate from Covid-19 is 0.03% and the government shuts down society. Here is the reason:https://t.co/AE8fkgVxwN
1272696025661100032	The bearish thesis on stocks is if another wave of COVID-19 hits, it won’t matter if states don’t shutdown. The labor market will still weaken. https://t.co/qJ7UQI3ijJ
1272696025807908864	COVID-19 Should Incentivize States to Make Education Dollars Student-Centered https://t.co/3hURlA6Bo0 https://t.co/HutcqI5JK7
1272696031126228992	COVID-19 Lockdowns are Neither Necessary, nor Scientific, nor Helpful https://t.co/j8VLjfN1ma
1272696031457816578	San Benito County COVID-19 Community Update - June 15, 2020
1272696031117840384	What Visiting A Theme Park During COVID-19 Is Actually Like https://t.co/MbINyEghaf https://t.co/i9hctw0zda
1272696035140395008	@TamerlaneBlog @jcreech3 Mike Gundy for most of his tenure has had regular blowups with the press and made inflammatory statements and has maybe not been the most supportive of his players. Recently he gave an interview where he said the players needed to come back, COVID-19 or not, they are young
1272696035358498819	@PrimeTimeMike @Gerdz10 @wojespn I took those road pics amidst the COVID-19 outbreak, hence the roads bein extra empty, plus it was like 5:45 in the morning on a Sunday....
1272696040215494658	Working from home is a solution for Small Businesses amid COVID-19 Social Distancing.  Read more: https://t.co/dTN8y3gbXb #coronavirussa #coronavirus #coronavirusInSA #covid19sa #SouthAfricaLockdown #lockdowninsa #lockdowninsouthafrica #socialdistancing #YouthDay
1272696047022866432	@Jp7231_S Yeah also been hearing of a second wave of COVID-19 coming soon
1272696053003964418	@SpeakerPelosi @RepKarenBass @TheBlackCaucus When the actually fatality rate from Covid-19 is 0.03% and the government shuts down society. Here is the reason:https://t.co/AE8fkgVxwN
1272696060109094913	June 5: the official death toll in the United States from coronavirus was 106,876June 15: the official death toll sits at 115,112In a 10 day period 8,236 people died[Death totals via WHO Covid-19 situation reports] #COVID #COVID19 #Covid_19 #coronavirus #CoronaVirusUpdate https://t.co/SFafhkKfNY
1272696061686165509	@Rachel__Nichols @ROSGO21 @Rachel__Nichols and @ROSGO21 you all should get the stats 4Florida! Covid-19 knows no bubble.The least the NBA cld've done is play in a state tht flattened the curve, believed the science&amp;tested adequately.God help ppl who had 2hve this restart.Choices of non essential workers☹️
1272696065330987009	@RosielG_ Covid-19 calmate
1272696066962571265	If you dm me about my art, do not tell me that I am charging too much.1) I understand that COVID-19 hurt everyone during lockdown. 2) Drawing takes so much time3) If I wasn’t insecure about my inking skills I would’ve charged higher prices.
1272696073476243456	I am raising money to help families in financial crisis during the Covid-19 pandemic. All funds will be used to aid families with grocery and bill assistance.https://t.co/8NRoTabGLX https://t.co/kXR5eRO59z
1272696080493359111	@SpeakerPelosi When the actually fatality rate from Covid-19 is 0.03% and the government shuts down society. Here is the reason:https://t.co/AE8fkgVxwN
1272696083806855168	@kira_bagheera Yea, UPS/FedEx don’t deliver to everyone, especially rural areas. Congress is allowing the post office to fail by witholding aid during the COVID-19 pandemic, which leaves us facing privatiziation of the postal service.
1272696091297771520	INCREDIBLY SCARY:  HOW MANY MORE FLIGHTS WERE THERE to/out of LAX &amp; OTHER AIRPOS  CARRYING COVID19-INFECTED PEOPLE?? NOT REPOED TO/BY PUBLIC HEALTH/CDC????    Passengers flew into LAX with COVID-19 in March; public wasn't warned - Los Angeles Times https://t.co/zWHbB8utQg
1272696101519257600	Red Cross to begin testing donor blood for Covid-19 antibodies https://t.co/QCeUGnYcdL
1272696107580239873	🎧PODCAST🎧@Jeff_Meller &amp; @AdamAAbdalla ➡️Goodell on Kaepernick➡️Manfred lack of confidence➡️#LongGoneSummer➡️Athletes testing positive for Covid-19Listen on the ESPN Chicago app:https://t.co/wW3aSvpdc4 https://t.co/oHcPvJGEHp
1272696110633619462	Eyes of world will be on us: Aston Villa manager Dean Smith on 1st Premier League match after Covid-19 hiatus https://t.co/GUcv95xC4l
1272696110583132160	The state of the world is changing more rapidly than Chancellor Gene Block can keep up with in his emails. The Quad details how UCLA has navigated mass communication with Bruins on updates regarding COVID-19 these past two quarters. https://t.co/ByZhBLVgxk
1272696121140232192	Disease puts 1 in 5 globally at severe COVID-19 risk: Study https://t.co/0xW4R6l2jn https://t.co/UX8fKQiaqE
1272696126928388096	PARIS: An estimated 1.7 billion people -- more than 20% of the world's population -- risk becoming severely infected with Covid-19 due to underlying health problems such as obesity and heart disease, analysis showed Tuesday. #BangkokPost #World #people https://t.co/PAWZMJyVsX
1272696128404967424	@SpeakerPelosi When the actually fatality rate from Covid-19 is 0.03% and the government shuts down society. Here is the reason:https://t.co/AE8fkgVxwN
1272696129734533121	How might COVID-19 change us as creators and consumers of culture? https://t.co/LMDTyOC9GE
1272696138060218369	PM Modi To Hold Video Call With States, Will Discuss Surge In COVID-19 Cases https://t.co/j7PKK5tfx8
1272696138664157184	Phasing Treatment for Dental Patients in COVID-19 https://t.co/mhufC8ELt5
1272696140060860416	@snackpack210 @SolicitPhilly @ThomasMorgan66 @AJEnglish There is still a lot to learn and we're very uncertain as to the extent of asymptotic COVID-19 transmissionIt was only relatively recent that scientists realized that a LOT of people never show symptoms but we can swap their nose and find transmitable COVID-19
1272696146398511105	4 Reasons Why Facebook Ads are Critical for Your Business During COVID-19 via @socialmedia2dayhttps://t.co/00GswLl0wp
1272696147887390725	Gov. Phil Scott again extended the state of emergency declaration Monday, stating he was encouraged by Vermont's COVID-19 numbers but the pandemic was far from over. https://t.co/Nv8GDNLjCE
1272696152077541380	COVID-19 Paid Media Trends by the Numbers - https://t.co/UXYEguzNvK #hotels #hotelmarketing #SEM https://t.co/hixqSa4QZY
1272696155017797637	@SpeakerPelosi When the actually fatality rate from Covid-19 is 0.03% and the government shuts down society. Here is the reason:https://t.co/AE8fkgVxwN
1272696155319734272	COVID-19 is now a virtual dis-ease. Check out what's going down in Beijing. 517 tested and 45 tested positive, but wait a minute, none of the 45 had any symptioms. More evidence of the unreliable testing. Looks like they are preping us for the phony false alarm of a second wave.
1272696160629768193	There have now been 1,021 cases of COVID-19 in Carroll County, with 567 of those being residents or staff members of congregate living facilities. Carroll has seen 119 deaths, 106 from the living facilities. https://t.co/dhH41cTVn2
1272696164677230593	Our  policy brief posted on air pollution reductions during COVID-19 lockdown in the Middle East and GCC states-- and some ideas on how to tackle air pollution going forward. https://t.co/4uZHLHK6Fc@CIRSGUQ @kaduderstadt
1272696170117099520	@TheSun A missile with COVID-19 from some country ?
